auc_psnr,error,feature_cap_px,final_budget,final_scale_max,final_scale_mean,final_scale_p95,fit_seconds,growth_rule,growth_waves,height,image,init_seconds,iterations_run,iters,lpips,luma_psnr,mae,max_side,method,method_label,method_note,method_track,ms_ssim,mse,n_gaussians,p95_abs_error,pixel_loss,psnr,reconstruction_path,relocate_count_per_event,relocate_fraction,relocate_residual_downsample,relocate_rule,renderer,scale_cap_input,scale_cap_max,scale_cap_reference_side,scale_cap_rule,seed,source_path,ssim,ssim_weight,start_budget,start_fraction,start_gaussians,status,stopped_early,support_fade,target_path,total_seconds,width
28.67483142860428,,,640,160.00001525878906,6.994487285614014,21.622638702392578,0.7456953525543213,residual_tensor_add,5,107,COCO_train2014_000000000030,0.018503665924072266,500,500,,33.53756332397461,0.014952145516872406,160,floyd_steinberg_tensor,Floyd + tensor,Floyd-Steinberg placement control plus tensor-aware residual growth.,tensor-growth-control,0.9892246723175049,0.0005964047741144896,640,0.052415650337934494,l1,32.244590759277344,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed0_floyd_steinberg_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000030.jpg,0.9447078704833984,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7641990184783936,160
29.043350456711764,,,640,150.11785888671875,5.048786163330078,16.153289794921875,0.7343506813049316,none,5,107,COCO_train2014_000000000030,0.0003757476806640625,500,500,,31.382579803466797,0.014195648021996021,160,gaussianimage_fixed_full,GaussianImage fixed,GaussianImage-style random fixed-count control; starts at the final cap and does not grow.,fixed-full,0.9921436905860901,0.0009428643388673663,640,0.05829983577132225,l1,30.255508422851562,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_gaussianimage_fixed_full.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9523358345031738,0.3,320,0.5,640,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7347264289855957,160
28.130952374490803,,,640,160.00001525878906,5.339591979980469,15.877684593200684,0.7414610385894775,residual_add,5,107,COCO_train2014_000000000030,0.0012011528015136719,500,500,,34.465057373046875,0.013039441779255867,160,gaussianimage_plus_residual,GaussianImage++ residual,GaussianImage++-style analogue: random half-budget start plus residual-add growth.,repo-growth,0.9934074282646179,0.000480866787256673,640,0.04669759422540665,l1,33.179752349853516,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_gaussianimage_plus_residual.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9573588967323303,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7426621913909912,160
28.968033429377066,,,640,160.00001525878906,4.478604316711426,12.816187858581543,0.7441976070404053,residual_add,5,107,COCO_train2014_000000000030,0.0024917125701904297,500,500,,34.66206359863281,0.012941268272697926,160,image_gs_residual,Image-GS residual,Image-GS-style analogue: gradient-density random half-budget start plus residual-add growth.,repo-growth,0.9926920533180237,0.0004549503792077303,640,0.044870659708976746,l1,33.42036056518555,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_image_gs_residual.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9567711353302002,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7466893196105957,160
29.46645005862555,,,640,160.00001525878906,5.161842346191406,17.847047805786133,0.7415990829467773,residual_add,5,107,COCO_train2014_000000000030,0.04210710525512695,500,500,,34.52923583984375,0.013323627412319183,160,structsplat_onedge_residual,SS on-edge + residual,StructSplat on-edge initializer under the same residual-add growth as external analogues.,same-growth,0.9917388558387756,0.0004742728197015822,640,0.04632769525051117,l1,33.23971939086914,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_onedge_residual.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9542207717895508,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7837061882019043,160
29.0564825176476,,,640,160.00001525878906,5.318660736083984,16.577207565307617,0.78328537940979,residual_add+relocate,5,107,COCO_train2014_000000000030,0.043567657470703125,500,500,,34.08504104614258,0.013780622743070126,160,structsplat_onedge_residual_relocate,SS on-edge + residual relocate,StructSplat on-edge residual-add growth plus split-scheduled residual relocation.,same-growth+relocate,0.9915367364883423,0.0005274657160043716,640,0.04797898605465889,l1,32.77805709838867,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_onedge_residual_relocate.png,16,0.25,4,at_split,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9529869556427002,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8268530368804932,160
29.592742744094146,,12.0,640,12.0,2.9259426593780518,9.0,0.7507178783416748,residual_add,5,107,COCO_train2014_000000000030,0.04287409782409668,500,500,,34.71974182128906,0.013425475917756557,160,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,StructSplat on-edge residual-add growth with feature-adaptive per-Gaussian scale caps.,same-growth+feature-cap,0.9905868768692017,0.0004545053525362164,640,0.04579617828130722,l1,33.42461013793945,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_onedge_residual_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9509472250938416,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7935919761657715,160
29.427092011323673,,,640,160.00001525878906,5.65558385848999,18.080698013305664,0.7457575798034668,residual_tensor_add,5,107,COCO_train2014_000000000030,0.04235577583312988,500,500,,34.278343200683594,0.01380828395485878,160,structsplat_onedge_tensor,SS on-edge + tensor,StructSplat on-edge initializer plus tensor-aware residual growth.,tensor-growth,0.9909014701843262,0.000512578000780195,640,0.04792457073926926,l1,32.90240478515625,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_onedge_tensor.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9522895812988281,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7881133556365967,160
29.96114654388122,,12.0,640,12.0,3.04438853263855,9.073210716247559,0.737703800201416,residual_tensor_add,5,107,COCO_train2014_000000000030,0.045133352279663086,500,500,,35.03251647949219,0.013090396299958229,160,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,StructSplat on-edge tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.9905588030815125,0.00042679376201704144,640,0.043677132576704025,l1,33.697818756103516,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_onedge_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9513083100318909,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7828371524810791,160
29.22917402722315,,,640,160.00001525878906,5.920626163482666,18.054244995117188,0.7492499351501465,residual_tensor_add,5,107,COCO_train2014_000000000030,0.04306364059448242,500,500,,34.18596267700195,0.01376365590840578,160,structsplat_flanking_tensor,SS flanking + tensor,StructSplat flanking initializer plus tensor-aware residual growth.,tensor-growth,0.9911469221115112,0.0005124668823555112,640,0.04823179170489311,l1,32.903343200683594,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_flanking_tensor.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9508222937583923,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7923135757446289,160
29.36325662456199,,,640,160.00001525878906,5.234654903411865,17.096939086914062,0.7313919067382812,residual_add,5,107,COCO_train2014_000000000030,0.11849427223205566,500,500,,34.63471984863281,0.01330251432955265,160,structsplat_quadtree_wse_residual,SS qt-WSE + residual,StructSplat quadtree-WSE initializer under the same residual-add growth as external analogues.,same-growth,0.9921724200248718,0.0004707342304755002,640,0.04606278985738754,l1,33.27224349975586,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_quadtree_wse_residual.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9547316431999207,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8498861789703369,160
29.02303129398751,,,640,160.00001525878906,5.3799028396606445,17.99210548400879,0.779865026473999,residual_add+relocate,5,107,COCO_train2014_000000000030,0.11550331115722656,500,500,,33.86146926879883,0.013779771514236927,160,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,StructSplat quadtree-WSE residual-add growth plus split-scheduled residual relocation.,same-growth+relocate,0.9920740127563477,0.0005410644807852805,640,0.04846245422959328,l1,32.667510986328125,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_quadtree_wse_residual_relocate.png,16,0.25,4,at_split,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9530485272407532,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8953683376312256,160
29.499939184628413,,12.0,640,12.0,2.9956369400024414,9.25064754486084,0.7513251304626465,residual_add,5,107,COCO_train2014_000000000030,0.11598086357116699,500,500,,34.5817985534668,0.01339642982929945,160,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,StructSplat quadtree-WSE residual-add growth with feature-adaptive scale caps.,same-growth+feature-cap,0.9900538325309753,0.00046228556311689317,640,0.04607690870761871,l1,33.35089874267578,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_quadtree_wse_residual_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0.948792040348053,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8673059940338135,160
29.248521111054508,,,640,160.00001525878906,6.046547889709473,17.63931655883789,0.7476980686187744,residual_tensor_add,5,107,COCO_train2014_000000000030,0.11442303657531738,500,500,,33.89398193359375,0.01382016483694315,160,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,StructSplat quadtree-WSE initializer plus tensor-aware residual growth.,tensor-growth,0.991320788860321,0.0005436866194941103,640,0.048722222447395325,l1,32.646514892578125,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_quadtree_wse_tensor.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9526108503341675,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.8621211051940918,160
29.728473122468692,,12.0,640,12.0,3.192441701889038,9.76765251159668,0.7693567276000977,residual_tensor_add,5,107,COCO_train2014_000000000030,0.11495590209960938,500,500,,34.82487106323242,0.013340044766664505,160,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.9899266958236694,0.00046039235894568264,640,0.045720361173152924,l1,33.36872100830078,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_quadtree_wse_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9500994682312012,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.884312629699707,160
29.128770891315714,,,640,160.00001525878906,6.038035869598389,19.174592971801758,0.7373683452606201,residual_tensor_add,5,107,COCO_train2014_000000000030,0.052442312240600586,500,500,,33.86735153198242,0.013996478170156479,160,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,StructSplat quadtree-hybrid initializer plus tensor-aware residual growth.,tensor-growth,0.9917798638343811,0.0005501267150975764,640,0.049648333340883255,l1,32.595375061035156,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_quadtree_hybrid_tensor.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.951956570148468,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7898106575012207,160
28.615828932645563,,,640,160.00001525878906,7.095590114593506,20.875980377197266,0.777916431427002,residual_tensor_add,5,107,COCO_train2014_000000000030,0.01795363426208496,500,500,,33.46975326538086,0.014868756756186485,160,floyd_steinberg_tensor,Floyd + tensor,Floyd-Steinberg placement control plus tensor-aware residual growth.,tensor-growth-control,0.9898332953453064,0.0005971247446723282,640,0.05154101550579071,l1,32.239349365234375,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000030/640/seed1_floyd_steinberg_tensor.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000030.jpg,0.946166455745697,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000030.png,0.7958700656890869,160
20.812182030840244,,,640,33.941768646240234,3.678090810775757,13.548442840576172,0.7544043064117432,none,5,106,COCO_train2014_000000000034,0.00045108795166015625,500,500,,23.01538848876953,0.05071105808019638,160,gaussianimage_fixed_full,GaussianImage fixed,GaussianImage-style random fixed-count control; starts at the final cap and does not grow.,fixed-full,0.9536741971969604,0.005678780376911163,640,0.1515161097049713,l1,22.457448959350586,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_gaussianimage_fixed_full.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7893120646476746,0.3,320,0.5,640,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.7548553943634033,160
20.45412892569043,,,640,160.00001525878906,4.173696517944336,12.827363014221191,0.7333683967590332,residual_add,5,106,COCO_train2014_000000000034,0.0004184246063232422,500,500,,25.230182647705078,0.04493601992726326,160,gaussianimage_plus_residual,GaussianImage++ residual,GaussianImage++-style analogue: random half-budget start plus residual-add growth.,repo-growth,0.9509767889976501,0.003797450102865696,640,0.12843719124794006,l1,24.205078125,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_gaussianimage_plus_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7713791131973267,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.7337868213653564,160
20.670548181017796,,,640,160.00001525878906,4.836769104003906,15.695834159851074,0.7228624820709229,residual_add,5,106,COCO_train2014_000000000034,0.002065896987915039,500,500,,25.141387939453125,0.045491062104701996,160,image_gs_residual,Image-GS residual,Image-GS-style analogue: gradient-density random half-budget start plus residual-add growth.,repo-growth,0.9454100131988525,0.003866685088723898,640,0.12951301038265228,l1,24.126609802246094,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_image_gs_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7637324333190918,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.7249283790588379,160
21.713442443129058,,,640,160.00001525878906,4.462325572967529,12.990456581115723,0.7463738918304443,residual_add,5,106,COCO_train2014_000000000034,0.042934417724609375,500,500,,25.256107330322266,0.04498549550771713,160,structsplat_onedge_residual,SS on-edge + residual,StructSplat on-edge initializer under the same residual-add growth as external analogues.,same-growth,0.9443339705467224,0.0037776357494294643,640,0.12791669368743896,l1,24.227798461914062,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_onedge_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7591924071311951,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.7893083095550537,160
21.455296514507285,,,640,160.00001525878906,4.7235426902771,13.745575904846191,0.7872817516326904,residual_add+relocate,5,106,COCO_train2014_000000000034,0.040877342224121094,500,500,,25.05939483642578,0.04604444280266762,160,structsplat_onedge_residual_relocate,SS on-edge + residual relocate,StructSplat on-edge residual-add growth plus split-scheduled residual relocation.,same-growth+relocate,0.9393909573554993,0.003980389796197414,640,0.13147534430027008,l1,24.000743865966797,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_onedge_residual_relocate.png,16,0.25,4,at_split,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7522540092468262,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.8281590938568115,160
21.69094279103862,,12.0,640,12.0,2.3967275619506836,7.382802963256836,0.7394921779632568,residual_add,5,106,COCO_train2014_000000000034,0.04205060005187988,500,500,,25.141521453857422,0.045088991522789,160,structsplat_onedge_residual_featurecap,SS on-edge + residual feature cap,StructSplat on-edge residual-add growth with feature-adaptive per-Gaussian scale caps.,same-growth+feature-cap,0.9422016143798828,0.0038674690295010805,640,0.12911991775035858,l1,24.125732421875,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_onedge_residual_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7618026733398438,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.7815427780151367,160
21.8481471782218,,,640,160.00001525878906,4.883003234863281,13.393938064575195,0.7504539489746094,residual_tensor_add,5,106,COCO_train2014_000000000034,0.04246163368225098,500,500,,25.202518463134766,0.04546952247619629,160,structsplat_onedge_tensor,SS on-edge + tensor,StructSplat on-edge initializer plus tensor-aware residual growth.,tensor-growth,0.9472123384475708,0.003817522432655096,640,0.12809111177921295,l1,24.182186126708984,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_onedge_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7658347487449646,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.7929155826568604,160
21.910804412169064,,12.0,640,12.0,2.6037652492523193,7.390988826751709,0.7465486526489258,residual_tensor_add,5,106,COCO_train2014_000000000034,0.04321742057800293,500,500,,25.057109832763672,0.04519835487008095,160,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,StructSplat on-edge tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.9450960159301758,0.0039050900377333164,640,0.12925352156162262,l1,24.083690643310547,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_onedge_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7643877267837524,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.7897660732269287,160
21.79770065070632,,,640,160.00001525878906,5.205605983734131,15.48076343536377,0.7334263324737549,residual_tensor_add,5,106,COCO_train2014_000000000034,0.0405888557434082,500,500,,25.24349021911621,0.045186907052993774,160,structsplat_flanking_tensor,SS flanking + tensor,StructSplat flanking initializer plus tensor-aware residual growth.,tensor-growth,0.9444301128387451,0.0038050548173487186,640,0.1290397346019745,l1,24.196392059326172,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_flanking_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7635442614555359,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.7740151882171631,160
21.662289806740556,,,640,160.00001525878906,4.921605110168457,15.283110618591309,0.7243804931640625,residual_add,5,106,COCO_train2014_000000000034,0.07865595817565918,500,500,,25.23052978515625,0.04514630138874054,160,structsplat_quadtree_wse_residual,SS qt-WSE + residual,StructSplat quadtree-WSE initializer under the same residual-add growth as external analogues.,same-growth,0.9419826865196228,0.0038665137253701687,640,0.12941193580627441,l1,24.126806259155273,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_quadtree_wse_residual.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7598755359649658,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.8030364513397217,160
21.552178732617822,,,640,160.00001525878906,5.055152416229248,15.682371139526367,0.7682504653930664,residual_add+relocate,5,106,COCO_train2014_000000000034,0.07637500762939453,500,500,,25.109119415283203,0.04609273374080658,160,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,StructSplat quadtree-WSE residual-add growth plus split-scheduled residual relocation.,same-growth+relocate,0.941480815410614,0.003941106144338846,640,0.13033756613731384,l1,24.043819427490234,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_quadtree_wse_residual_relocate.png,16,0.25,4,at_split,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7545630931854248,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.8446254730224609,160
21.579835442598455,,12.0,640,12.0,2.532492160797119,7.7308759689331055,0.7470567226409912,residual_add,5,106,COCO_train2014_000000000034,0.07790803909301758,500,500,,24.514949798583984,0.046988874673843384,160,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,StructSplat quadtree-WSE residual-add growth with feature-adaptive scale caps.,same-growth+feature-cap,0.9396491646766663,0.004443072713911533,640,0.13752757012844086,l1,23.52316665649414,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_quadtree_wse_residual_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7486703395843506,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.8249647617340088,160
21.813198001685745,,,640,160.00001525878906,5.696122646331787,17.820085525512695,0.7416436672210693,residual_tensor_add,5,106,COCO_train2014_000000000034,0.07729530334472656,500,500,,25.199092864990234,0.04552076384425163,160,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,StructSplat quadtree-WSE initializer plus tensor-aware residual growth.,tensor-growth,0.9444215297698975,0.0038435396272689104,640,0.12995430827140808,l1,24.15268898010254,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_quadtree_wse_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7631691694259644,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.8189389705657959,160
21.70388821848409,,12.0,640,12.0,2.6321074962615967,7.634277820587158,0.7583506107330322,residual_tensor_add,5,106,COCO_train2014_000000000034,0.08066725730895996,500,500,,24.91879653930664,0.04574710503220558,160,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,StructSplat quadtree-WSE tensor-aware residual growth with feature-adaptive scale caps.,tensor-growth+feature-cap,0.9392223358154297,0.004067519214004278,640,0.13152757287025452,l1,23.906705856323242,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_quadtree_wse_tensor_featurecap.png,,,,,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7535489201545715,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.8390178680419922,160
21.853774240833964,,,640,160.00001525878906,5.6296257972717285,19.195775985717773,0.7472472190856934,residual_tensor_add,5,106,COCO_train2014_000000000034,0.05160951614379883,500,500,,25.178308486938477,0.04572460055351257,160,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,StructSplat quadtree-hybrid initializer plus tensor-aware residual growth.,tensor-growth,0.9456121325492859,0.0038537010550498962,640,0.12865301966667175,l1,24.141220092773438,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_quadtree_hybrid_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7629939317703247,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.7988567352294922,160
21.368195191652838,,,640,139.06491088867188,4.938459873199463,17.61257553100586,0.7268924713134766,residual_tensor_add,5,106,COCO_train2014_000000000034,0.017411470413208008,500,500,,24.963462829589844,0.046399351209402084,160,floyd_steinberg_tensor,Floyd + tensor,Floyd-Steinberg placement control plus tensor-aware residual growth.,tensor-growth-control,0.93727707862854,0.003994109574705362,640,0.13124315440654755,l1,23.985801696777344,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed0_floyd_steinberg_tensor.png,,,,,cuda,,,,,0,tests/test_images/COCO_train2014_000000000034.jpg,0.751255989074707,0.3,320,0.5,320,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.7443039417266846,160
20.20742600809835,,,640,160.00001525878906,4.009631156921387,12.565927505493164,0.7428758144378662,none,5,106,COCO_train2014_000000000034,0.00035643577575683594,500,500,,22.412391662597656,0.0523563027381897,160,gaussianimage_fixed_full,GaussianImage fixed,GaussianImage-style random fixed-count control; starts at the final cap and does not grow.,fixed-full,0.9437488317489624,0.006460248492658138,640,0.15580959618091583,l1,21.89750862121582,../../runs/all_gaussian_fit_methods_matched_20260707/reconstructions/COCO_train2014_000000000034/640/seed1_gaussianimage_fixed_full.png,,,,,cuda,,,,,1,tests/test_images/COCO_train2014_000000000034.jpg,0.7801675796508789,0.3,320,0.5,640,ok,False,False,../../runs/all_gaussian_fit_methods_matched_20260707/targets/COCO_train2014_000000000034.png,0.743232250213623,160
