image,budget,seed,strategy,tensor,density,sampling,color,scale,opacity,renderer,loss,optimizer,lr_schedule,refine,pyramid,config_label,psnr,ssim,ms_ssim,lpips,n_gaussians,init_seconds,fit_seconds,total_seconds
000000444879,512,0,aniso_onedge,scharr,hybrid,jittered_grid,local_mean,spacing,none,additive,l1,adam,none,none,single,strategy=aniso_onedge|tensor=scharr|density=hybrid|sampling=jittered_grid|color=local_mean|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=none|pyramid=single,-1.1308,0.25845,0.42752,,512,0.003873109817504883,0.18206214904785156,0.18602800369262695
000000444879,512,0,aniso_flanking,scharr,hybrid,density_random,bilinear,uniform,constant,additive,charbonnier,adam,cosine,residual_add,pyramid,strategy=aniso_flanking|tensor=scharr|density=hybrid|sampling=density_random|color=bilinear|scale=uniform|renderer=additive|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=pyramid,-21.3838,0.02934,0.02942,,576,0.0,0.5687816143035889,0.5687816143035889
000000444879,512,0,aniso_flanking,central,hybrid,jittered_grid,local_mean,spacing,constant,additive,l1,adamw,cosine,prune_residual_add,single,strategy=aniso_flanking|tensor=central|density=hybrid|sampling=jittered_grid|color=local_mean|scale=spacing|renderer=additive|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=cosine|refine=prune_residual_add|pyramid=single,-5.4838,0.27119,0.4232,,576,0.004743337631225586,0.22632193565368652,0.23124933242797852
000000444879,512,0,iso_blue_noise,central,variance,jittered_grid,local_mean,uniform,none,additive,charbonnier,adamw,none,prune_residual_add,single,strategy=iso_blue_noise|tensor=central|density=variance|sampling=jittered_grid|color=local_mean|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=single,-12.3601,0.13829,0.21425,,576,0.002926349639892578,0.21555614471435547,0.21859097480773926
000000444879,512,0,aniso_flanking,central,variance,wse,local_mean,uniform,none,normalized,l1,adamw,cosine,none,single,strategy=aniso_flanking|tensor=central|density=variance|sampling=wse|color=local_mean|scale=uniform|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=cosine|refine=none|pyramid=single,17.5225,0.56838,0.82422,,512,4.752892971038818,0.3072671890258789,5.060314416885376
000000444879,512,0,iso_blue_noise,central,hybrid,wse,bilinear,uniform,constant,normalized,l1,adamw,cosine,residual_add,single,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=wse|color=bilinear|scale=uniform|renderer=normalized|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=cosine|refine=residual_add|pyramid=single,16.7182,0.52246,0.75924,,576,2.726069927215576,0.19699835777282715,2.923222780227661
000000444879,512,0,aniso_flanking,central,variance,density_random,local_mean,spacing,none,normalized,charbonnier,adam,cosine,residual_add,single,strategy=aniso_flanking|tensor=central|density=variance|sampling=density_random|color=local_mean|scale=spacing|renderer=normalized|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,19.8243,0.73373,0.91433,,576,0.0031371116638183594,0.1744217872619629,0.17764854431152344
000000444879,512,0,aniso_flanking,scharr,variance,jittered_grid,local_mean,uniform,none,additive,charbonnier,adam,cosine,none,pyramid,strategy=aniso_flanking|tensor=scharr|density=variance|sampling=jittered_grid|color=local_mean|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=none|pyramid=pyramid,-20.2627,0.01677,0.01754,,512,0.0,0.47308349609375,0.47308349609375
000000444879,512,0,iso_blue_noise,central,hybrid,density_random,two_sided,uniform,none,additive,charbonnier,adamw,cosine,residual_add,single,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=density_random|color=two_sided|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=residual_add|pyramid=single,-10.3651,0.12107,0.1626,,576,0.0046956539154052734,0.16388988494873047,0.16885995864868164
000000444879,512,0,aniso_flanking,central,structure,wse,bilinear,uniform,none,additive,charbonnier,adamw,cosine,none,pyramid,strategy=aniso_flanking|tensor=central|density=structure|sampling=wse|color=bilinear|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=none|pyramid=pyramid,-18.2624,0.0204,0.02045,,512,0.0,5.377422094345093,5.377422094345093
000000444879,512,0,iso_blue_noise,central,structure,density_random,bilinear,uniform,constant,normalized,charbonnier,adam,none,residual_add,single,strategy=iso_blue_noise|tensor=central|density=structure|sampling=density_random|color=bilinear|scale=uniform|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,16.9939,0.5343,0.77999,,576,0.0024881362915039062,0.1826479434967041,0.18525218963623047
000000444879,512,0,aniso_flanking,central,variance,jittered_grid,local_mean,spacing,constant,normalized,charbonnier,adamw,none,none,pyramid,strategy=aniso_flanking|tensor=central|density=variance|sampling=jittered_grid|color=local_mean|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=none|pyramid=pyramid,18.0324,0.6078,0.86346,,512,0.0,0.3328261375427246,0.3328261375427246
000000444879,512,0,aniso_flanking,scharr,hybrid,wse,two_sided,spacing,none,normalized,l1,adam,cosine,residual_add,single,strategy=aniso_flanking|tensor=scharr|density=hybrid|sampling=wse|color=two_sided|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,20.4614,0.73213,0.92281,,576,5.288530111312866,0.18979597091674805,5.478474855422974
000000444879,512,0,aniso_flanking,central,hybrid,wse,bilinear,spacing,none,normalized,l1,adamw,none,none,single,strategy=aniso_flanking|tensor=central|density=hybrid|sampling=wse|color=bilinear|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=none|pyramid=single,23.6593,0.81549,0.96266,,512,5.194216012954712,0.1860055923461914,5.380324602127075
000000444879,512,0,aniso_flanking,scharr,variance,wse,bilinear,spacing,none,additive,charbonnier,adamw,none,prune_residual_add,pyramid,strategy=aniso_flanking|tensor=scharr|density=variance|sampling=wse|color=bilinear|scale=spacing|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,-5.126,0.27949,0.44139,,576,0.0,3.3375957012176514,3.3375957012176514
000000444879,512,0,iso_blue_noise,scharr,variance,wse,two_sided,spacing,constant,additive,l1,adam,none,residual_add,single,strategy=iso_blue_noise|tensor=scharr|density=variance|sampling=wse|color=two_sided|scale=spacing|renderer=additive|opacity=constant|loss=l1|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,-1.065,0.39389,0.63246,,576,2.4229936599731445,0.17093372344970703,2.594046115875244
000000444879,512,0,iso_blue_noise,central,variance,wse,bilinear,uniform,none,additive,charbonnier,adam,none,none,single,strategy=iso_blue_noise|tensor=central|density=variance|sampling=wse|color=bilinear|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=none|pyramid=single,0.0292,0.2057,0.277,,512,2.289590835571289,0.14992094039916992,2.4396066665649414
000000444879,512,0,aniso_flanking,scharr,hybrid,wse,bilinear,uniform,constant,normalized,l1,adamw,none,prune_residual_add,single,strategy=aniso_flanking|tensor=scharr|density=hybrid|sampling=wse|color=bilinear|scale=uniform|renderer=normalized|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=single,18.3963,0.619,0.87589,,576,5.313827276229858,0.3637268543243408,5.67774510383606
000000444879,512,0,iso_blue_noise,central,hybrid,jittered_grid,two_sided,uniform,constant,additive,l1,adamw,none,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=jittered_grid|color=two_sided|scale=uniform|renderer=additive|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,-17.0545,0.04384,0.06033,,576,0.0,0.17325353622436523,0.17325353622436523
000000444879,512,0,aniso_onedge,central,variance,density_random,bilinear,spacing,none,additive,l1,adam,none,none,single,strategy=aniso_onedge|tensor=central|density=variance|sampling=density_random|color=bilinear|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=none|pyramid=single,8.9675,0.37719,0.57865,,512,0.005443096160888672,0.1452922821044922,0.1508340835571289
000000444879,512,0,iso_blue_noise,scharr,structure,jittered_grid,two_sided,spacing,none,normalized,charbonnier,adamw,none,none,single,strategy=iso_blue_noise|tensor=scharr|density=structure|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=normalized|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=none|pyramid=single,17.8364,0.59986,0.85826,,512,0.0018711090087890625,0.1515202522277832,0.15348029136657715
000000444879,512,0,aniso_onedge,central,hybrid,wse,local_mean,uniform,none,additive,charbonnier,adamw,none,residual_add,single,strategy=aniso_onedge|tensor=central|density=hybrid|sampling=wse|color=local_mean|scale=uniform|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=residual_add|pyramid=single,-7.6178,0.16483,0.19899,,576,5.123768091201782,0.25188159942626953,5.375794172286987
000000444879,512,0,iso_blue_noise,scharr,structure,density_random,bilinear,uniform,none,normalized,charbonnier,adamw,cosine,residual_add,pyramid,strategy=iso_blue_noise|tensor=scharr|density=structure|sampling=density_random|color=bilinear|scale=uniform|renderer=normalized|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=residual_add|pyramid=pyramid,16.039,0.46893,0.66258,,576,0.0,0.20241832733154297,0.20241832733154297
000000444879,512,0,iso_blue_noise,central,variance,jittered_grid,two_sided,spacing,constant,normalized,l1,adamw,cosine,none,single,strategy=iso_blue_noise|tensor=central|density=variance|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=normalized|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=cosine|refine=none|pyramid=single,17.5037,0.573,0.82942,,512,0.0041332244873046875,0.17592382431030273,0.18023109436035156
000000444879,512,0,iso_blue_noise,scharr,variance,wse,two_sided,spacing,none,additive,l1,adam,none,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=scharr|density=variance|sampling=wse|color=two_sided|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,-1.1616,0.24653,0.42877,,576,0.0,1.508725881576538,1.508725881576538
000000444879,512,0,aniso_flanking,scharr,hybrid,jittered_grid,local_mean,spacing,constant,additive,l1,adam,cosine,none,single,strategy=aniso_flanking|tensor=scharr|density=hybrid|sampling=jittered_grid|color=local_mean|scale=spacing|renderer=additive|opacity=constant|loss=l1|optimizer=adam|lr_schedule=cosine|refine=none|pyramid=single,-5.043,0.17533,0.26927,,512,0.006097078323364258,0.15502524375915527,0.161268949508667
000000444879,512,0,aniso_onedge,central,structure,jittered_grid,bilinear,spacing,none,normalized,l1,adamw,none,prune_residual_add,single,strategy=aniso_onedge|tensor=central|density=structure|sampling=jittered_grid|color=bilinear|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=single,19.0985,0.68021,0.91155,,576,0.0024995803833007812,0.1906414031982422,0.19326019287109375
000000444879,512,0,iso_blue_noise,central,hybrid,wse,bilinear,spacing,none,additive,charbonnier,adam,cosine,residual_add,single,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=wse|color=bilinear|scale=spacing|renderer=additive|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,-6.795,0.33645,0.51581,,576,2.6326406002044678,0.1593489646911621,2.79215669631958
000000444879,512,0,iso_blue_noise,scharr,hybrid,density_random,local_mean,spacing,none,additive,l1,adam,cosine,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=scharr|density=hybrid|sampling=density_random|color=local_mean|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=prune_residual_add|pyramid=pyramid,-10.7466,0.15532,0.23905,,576,0.0,0.1785435676574707,0.1785435676574707
000000444879,512,0,aniso_onedge,central,structure,density_random,two_sided,spacing,constant,additive,charbonnier,adam,cosine,prune_residual_add,pyramid,strategy=aniso_onedge|tensor=central|density=structure|sampling=density_random|color=two_sided|scale=spacing|renderer=additive|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=prune_residual_add|pyramid=pyramid,-6.2616,0.1742,0.27986,,576,0.0,0.21936750411987305,0.21936750411987305
000000444879,512,0,iso_blue_noise,central,structure,wse,bilinear,spacing,none,additive,l1,adam,cosine,none,single,strategy=iso_blue_noise|tensor=central|density=structure|sampling=wse|color=bilinear|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=none|pyramid=single,10.8869,0.29442,0.5756,,512,2.812285900115967,0.14067864418029785,2.9530816078186035
000000444879,512,0,iso_blue_noise,central,hybrid,wse,local_mean,uniform,none,normalized,l1,adamw,none,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=wse|color=local_mean|scale=uniform|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,16.1361,0.49291,0.70011,,576,0.0,1.7843492031097412,1.7843492031097412
000000444879,512,0,iso_blue_noise,scharr,structure,jittered_grid,two_sided,spacing,none,normalized,l1,adamw,none,residual_add,single,strategy=iso_blue_noise|tensor=scharr|density=structure|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=residual_add|pyramid=single,18.0147,0.5801,0.8544,,576,0.0028662681579589844,0.18439340591430664,0.1873621940612793
000000444879,512,0,aniso_flanking,scharr,variance,jittered_grid,two_sided,spacing,constant,normalized,charbonnier,adamw,none,residual_add,single,strategy=aniso_flanking|tensor=scharr|density=variance|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=residual_add|pyramid=single,19.0002,0.66837,0.90807,,576,0.0033359527587890625,0.2056593894958496,0.20916366577148438
000000444879,512,0,aniso_flanking,scharr,structure,density_random,local_mean,uniform,none,additive,l1,adam,cosine,prune_residual_add,single,strategy=aniso_flanking|tensor=scharr|density=structure|sampling=density_random|color=local_mean|scale=uniform|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=prune_residual_add|pyramid=single,-8.5149,0.10815,0.1269,,576,0.003165721893310547,0.2422938346862793,0.24558234214782715
000000444879,512,0,iso_blue_noise,scharr,structure,wse,local_mean,spacing,none,normalized,charbonnier,adam,none,none,pyramid,strategy=iso_blue_noise|tensor=scharr|density=structure|sampling=wse|color=local_mean|scale=spacing|renderer=normalized|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=none|pyramid=pyramid,18.2895,0.61723,0.87319,,512,0.0,1.7406461238861084,1.7406461238861084
000000444879,512,0,iso_blue_noise,scharr,hybrid,jittered_grid,two_sided,spacing,none,additive,l1,adamw,none,none,pyramid,strategy=iso_blue_noise|tensor=scharr|density=hybrid|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=none|pyramid=pyramid,-10.9323,0.07997,0.12639,,512,0.0,0.15048766136169434,0.15048766136169434
000000444879,512,0,aniso_flanking,central,hybrid,jittered_grid,two_sided,uniform,none,normalized,l1,adam,none,prune_residual_add,single,strategy=aniso_flanking|tensor=central|density=hybrid|sampling=jittered_grid|color=two_sided|scale=uniform|renderer=normalized|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=prune_residual_add|pyramid=single,18.3528,0.61135,0.8709,,576,0.0034444332122802734,0.3191721439361572,0.3228640556335449
000000444879,512,0,iso_blue_noise,central,variance,jittered_grid,local_mean,uniform,constant,normalized,l1,adam,cosine,residual_add,single,strategy=iso_blue_noise|tensor=central|density=variance|sampling=jittered_grid|color=local_mean|scale=uniform|renderer=normalized|opacity=constant|loss=l1|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,17.311,0.54289,0.7965,,576,0.004274606704711914,0.16860485076904297,0.17300963401794434
000000444879,512,0,aniso_onedge,central,structure,wse,bilinear,spacing,constant,normalized,charbonnier,adamw,none,residual_add,single,strategy=aniso_onedge|tensor=central|density=structure|sampling=wse|color=bilinear|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=none|refine=residual_add|pyramid=single,23.1534,0.81191,0.9606,,576,5.335288763046265,0.18699955940246582,5.5224449634552
000000444879,512,0,iso_blue_noise,scharr,variance,jittered_grid,two_sided,spacing,constant,additive,charbonnier,adam,none,residual_add,single,strategy=iso_blue_noise|tensor=scharr|density=variance|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=additive|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,-4.1947,0.26441,0.44189,,576,0.003113985061645508,0.16320443153381348,0.16643595695495605
000000444879,512,0,aniso_flanking,central,variance,wse,bilinear,uniform,none,normalized,l1,adam,cosine,residual_add,single,strategy=aniso_flanking|tensor=central|density=variance|sampling=wse|color=bilinear|scale=uniform|renderer=normalized|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,18.1732,0.60354,0.86291,,576,4.735438108444214,0.3622908592224121,5.097899436950684
000000444879,512,0,iso_blue_noise,central,variance,jittered_grid,bilinear,uniform,none,normalized,l1,adam,none,residual_add,pyramid,strategy=iso_blue_noise|tensor=central|density=variance|sampling=jittered_grid|color=bilinear|scale=uniform|renderer=normalized|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=pyramid,16.2866,0.50717,0.72252,,576,0.0,0.17714786529541016,0.17714786529541016
000000444879,512,0,iso_blue_noise,central,structure,jittered_grid,two_sided,spacing,none,normalized,l1,adamw,none,prune_residual_add,single,strategy=iso_blue_noise|tensor=central|density=structure|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=single,17.9941,0.57896,0.85327,,576,0.0021626949310302734,0.1709737777709961,0.17325901985168457
000000444879,512,0,iso_blue_noise,scharr,structure,wse,bilinear,spacing,none,additive,l1,adamw,none,residual_add,single,strategy=iso_blue_noise|tensor=scharr|density=structure|sampling=wse|color=bilinear|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=residual_add|pyramid=single,-7.9351,0.37453,0.54201,,576,2.9035420417785645,0.16271018981933594,3.066352605819702
000000444879,512,0,aniso_flanking,central,hybrid,density_random,bilinear,uniform,constant,normalized,charbonnier,adamw,cosine,residual_add,single,strategy=aniso_flanking|tensor=central|density=hybrid|sampling=density_random|color=bilinear|scale=uniform|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=residual_add|pyramid=single,18.2973,0.61132,0.86644,,576,0.003097057342529297,0.34281039237976074,0.3460397720336914
000000444879,512,0,aniso_flanking,scharr,hybrid,density_random,local_mean,spacing,constant,additive,charbonnier,adam,cosine,residual_add,single,strategy=aniso_flanking|tensor=scharr|density=hybrid|sampling=density_random|color=local_mean|scale=spacing|renderer=additive|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,-0.2182,0.36899,0.55899,,576,0.003657817840576172,0.18184566497802734,0.18563342094421387
000000444879,512,0,iso_blue_noise,scharr,hybrid,wse,local_mean,uniform,constant,additive,l1,adam,none,residual_add,single,strategy=iso_blue_noise|tensor=scharr|density=hybrid|sampling=wse|color=local_mean|scale=uniform|renderer=additive|opacity=constant|loss=l1|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,0.4182,0.207,0.29339,,576,2.6613082885742188,0.18575048446655273,2.8471975326538086
000000444879,512,0,aniso_onedge,central,variance,density_random,local_mean,spacing,none,additive,l1,adam,none,residual_add,pyramid,strategy=aniso_onedge|tensor=central|density=variance|sampling=density_random|color=local_mean|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=pyramid,-9.7795,0.2552,0.41115,,576,0.0,0.23880887031555176,0.23880887031555176
000000444879,512,0,iso_blue_noise,scharr,variance,wse,two_sided,spacing,none,additive,l1,adamw,none,none,single,strategy=iso_blue_noise|tensor=scharr|density=variance|sampling=wse|color=two_sided|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=none|pyramid=single,13.0714,0.35674,0.63165,,512,2.369417667388916,0.1505582332611084,2.5200774669647217
000000444879,512,0,aniso_onedge,central,variance,density_random,bilinear,spacing,none,normalized,l1,adamw,none,none,single,strategy=aniso_onedge|tensor=central|density=variance|sampling=density_random|color=bilinear|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=none|pyramid=single,23.5655,0.81634,0.96345,,512,0.0037491321563720703,0.17332029342651367,0.17717218399047852
000000444879,512,0,aniso_flanking,central,variance,density_random,local_mean,spacing,none,additive,charbonnier,adamw,cosine,residual_add,pyramid,strategy=aniso_flanking|tensor=central|density=variance|sampling=density_random|color=local_mean|scale=spacing|renderer=additive|opacity=none|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=residual_add|pyramid=pyramid,-11.8783,0.15504,0.25944,,576,0.0,0.2279808521270752,0.2279808521270752
000000444879,512,0,iso_blue_noise,central,variance,jittered_grid,local_mean,spacing,constant,normalized,charbonnier,adamw,cosine,none,single,strategy=iso_blue_noise|tensor=central|density=variance|sampling=jittered_grid|color=local_mean|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=none|pyramid=single,17.4881,0.57365,0.83074,,512,0.002660989761352539,0.15729880332946777,0.160064697265625
000000444879,512,0,aniso_onedge,scharr,structure,wse,two_sided,spacing,none,normalized,l1,adam,cosine,residual_add,pyramid,strategy=aniso_onedge|tensor=scharr|density=structure|sampling=wse|color=two_sided|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=pyramid,19.2043,0.67723,0.90727,,576,0.0,3.806666851043701,3.806666851043701
000000444879,512,0,aniso_flanking,central,variance,wse,two_sided,spacing,none,additive,l1,adamw,none,none,single,strategy=aniso_flanking|tensor=central|density=variance|sampling=wse|color=two_sided|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=none|pyramid=single,13.0324,0.41277,0.66683,,512,4.684097528457642,0.14266300201416016,4.8268842697143555
000000444879,512,0,aniso_flanking,central,variance,jittered_grid,two_sided,spacing,none,additive,l1,adamw,none,prune_residual_add,pyramid,strategy=aniso_flanking|tensor=central|density=variance|sampling=jittered_grid|color=two_sided|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,-13.1824,0.06674,0.10764,,576,0.0,0.2330477237701416,0.2330477237701416
000000444879,512,0,iso_blue_noise,scharr,hybrid,density_random,bilinear,spacing,none,normalized,l1,adamw,none,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=scharr|density=hybrid|sampling=density_random|color=bilinear|scale=spacing|renderer=normalized|opacity=none|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=pyramid,18.084,0.57571,0.85055,,576,0.0,0.18052363395690918,0.18052363395690918
000000444879,512,0,aniso_onedge,scharr,variance,wse,two_sided,spacing,constant,normalized,l1,adam,none,residual_add,single,strategy=aniso_onedge|tensor=scharr|density=variance|sampling=wse|color=two_sided|scale=spacing|renderer=normalized|opacity=constant|loss=l1|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,23.4084,0.80341,0.95342,,576,4.602177858352661,0.1924118995666504,4.794708251953125
000000444879,512,0,iso_blue_noise,central,hybrid,density_random,local_mean,spacing,constant,normalized,charbonnier,adam,none,prune_residual_add,single,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=density_random|color=local_mean|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=prune_residual_add|pyramid=single,18.5464,0.65324,0.89556,,576,0.003605365753173828,0.17441415786743164,0.17815518379211426
000000444879,512,0,aniso_onedge,scharr,variance,density_random,two_sided,spacing,constant,additive,l1,adam,cosine,residual_add,single,strategy=aniso_onedge|tensor=scharr|density=variance|sampling=density_random|color=two_sided|scale=spacing|renderer=additive|opacity=constant|loss=l1|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=single,-0.2028,0.37806,0.52234,,576,0.0032112598419189453,0.18240594863891602,0.18575119972229004
000000444879,512,0,iso_blue_noise,central,hybrid,density_random,bilinear,spacing,constant,additive,l1,adamw,cosine,prune_residual_add,pyramid,strategy=iso_blue_noise|tensor=central|density=hybrid|sampling=density_random|color=bilinear|scale=spacing|renderer=additive|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=cosine|refine=prune_residual_add|pyramid=pyramid,-5.0896,0.18028,0.29129,,576,0.0,0.1791365146636963,0.1791365146636963
000000554838,512,0,aniso_flanking,central,structure,wse,bilinear,spacing,none,normalized,charbonnier,adam,none,residual_add,single,strategy=aniso_flanking|tensor=central|density=structure|sampling=wse|color=bilinear|scale=spacing|renderer=normalized|opacity=none|loss=charbonnier|optimizer=adam|lr_schedule=none|refine=residual_add|pyramid=single,25.066,0.81499,0.94607,,576,4.576805114746094,0.18028569221496582,4.757226943969727
000000554838,512,0,aniso_flanking,central,variance,density_random,bilinear,uniform,constant,normalized,l1,adamw,none,prune_residual_add,single,strategy=aniso_flanking|tensor=central|density=variance|sampling=density_random|color=bilinear|scale=uniform|renderer=normalized|opacity=constant|loss=l1|optimizer=adamw|lr_schedule=none|refine=prune_residual_add|pyramid=single,21.0789,0.64279,0.85726,,576,0.0028159618377685547,0.3497436046600342,0.35270047187805176
000000554838,512,0,aniso_flanking,scharr,structure,density_random,local_mean,spacing,constant,normalized,charbonnier,adamw,cosine,none,pyramid,strategy=aniso_flanking|tensor=scharr|density=structure|sampling=density_random|color=local_mean|scale=spacing|renderer=normalized|opacity=constant|loss=charbonnier|optimizer=adamw|lr_schedule=cosine|refine=none|pyramid=pyramid,23.0031,0.71898,0.9095,,512,0.0,0.32039737701416016,0.32039737701416016
000000554838,512,0,aniso_onedge,scharr,hybrid,jittered_grid,local_mean,spacing,none,additive,l1,adam,none,none,single,strategy=aniso_onedge|tensor=scharr|density=hybrid|sampling=jittered_grid|color=local_mean|scale=spacing|renderer=additive|opacity=none|loss=l1|optimizer=adam|lr_schedule=none|refine=none|pyramid=single,8.4452,0.34434,0.55357,,512,0.0031898021697998047,0.1459062099456787,0.14923095703125
000000554838,512,0,aniso_flanking,scharr,hybrid,density_random,bilinear,uniform,constant,additive,charbonnier,adam,cosine,residual_add,pyramid,strategy=aniso_flanking|tensor=scharr|density=hybrid|sampling=density_random|color=bilinear|scale=uniform|renderer=additive|opacity=constant|loss=charbonnier|optimizer=adam|lr_schedule=cosine|refine=residual_add|pyramid=pyramid,-15.8506,0.03428,0.03237,,576,0.0,0.5746562480926514,0.5746562480926514
